epoch	flux
54240.123767	722713.2500000
54240.129693	722567.2500000
54240.135620	722537.6250000
54240.141546	723120.5000000
54240.147473	722492.0625000
54240.153399	722524.9375000
54240.159325	722408.1875000
54240.165252	722517.2500000
54240.171178	722942.7500000
54240.177105	722314.3125000
54240.183031	722532.1875000
54240.188957	721932.1875000
54240.194884	721774.8750000
54240.200810	722401.6875000
54240.206736	722556.3750000
54240.212663	721834.5625000
54240.218589	721949.8750000
54240.224516	722266.1875000
54240.230442	721874.8750000
54240.236368	721593.9375000
54240.242295	721820.6875000
54240.248221	721152.0625000
54240.254148	721362.6875000
54240.260074	721473.6250000
54240.266000	721058.1250000
54240.271927	721747.0000000
54240.277853	721724.6250000
54240.283780	721399.3125000
54240.289706	721356.9375000
54240.295632	721513.6875000
54240.301559	721465.1250000
54240.307485	720940.5625000
54240.313412	720904.5625000
54240.319338	721440.7500000
54240.325264	720670.5000000
54240.331191	720386.6875000
54240.337117	720435.3750000
54240.343044	720986.0625000
54240.348970	720526.4375000
54240.354896	720859.1250000
54240.360823	720474.8750000
54240.366749	720150.8125000
54240.372676	720007.0625000
54240.378602	720232.6250000
54240.384528	720280.4375000
54240.390455	720219.9375000
54240.396381	720205.1875000
54240.402308	719645.9375000
54240.408234	720032.8750000
54240.414160	719495.1875000
54240.420087	719870.3750000
54240.426013	719582.4375000
54240.431940	720303.8750000
54240.437866	719071.8125000
54240.443792	720382.4375000
54240.449719	719443.5000000
54240.455645	719860.5000000
54240.461572	719305.5000000
54240.467498	719159.4375000
54240.473424	718768.9375000
54240.479351	718897.1875000
54240.485277	719054.8750000
54240.491204	719425.7500000
54240.497130	718744.9375000
54240.503056	718824.2500000
54240.508983	718927.5625000
54240.514909	718529.5000000
54240.520836	718466.8750000
54240.526762	718175.3750000
54240.532688	718342.4375000
54240.538615	718142.1250000
54240.544541	717784.6250000
54240.550468	718383.9375000
54240.556394	717861.6250000
54240.562320	718050.6875000
54240.568247	717491.1875000
54240.574173	717151.1250000
54240.580100	717689.0625000
54240.586026	718247.4375000
54240.591952	717393.3750000
54240.597879	717677.9375000
54240.603805	717421.9375000
54240.609732	717755.1250000
54240.615658	716899.0000000
54240.621584	717038.5625000
54240.627511	717135.0625000
54240.633437	717691.1250000
54240.639363	717585.3750000
54240.645290	717681.1875000
54240.651216	716819.0625000
54240.657143	716855.6875000
54240.663069	716665.5000000
54240.668995	716719.9375000
54240.674922	716513.1250000
54240.680848	716604.9375000
54240.686775	716452.1875000
54240.692701	716327.2500000
54240.698627	716177.0625000
54240.704554	716208.2500000
54240.710480	715681.8750000
54240.716407	716266.1250000
54240.722333	715834.5625000
54240.728259	716772.8125000
54240.734186	717243.0625000
54240.740112	717477.0000000
54240.746039	716203.0000000
54240.751965	715809.5000000
54240.757891	716754.0625000
54240.763818	716165.8125000
54240.769744	715112.8125000
54240.775671	716584.2500000
54240.781597	714992.5000000
54240.787523	714733.5625000
54240.793450	714134.4375000
54240.799376	715646.0000000
54240.805303	715375.8125000
54240.811229	714622.1250000
54240.817155	712809.6875000
54240.823082	714536.3750000
54240.829008	714649.9375000
54240.834935	716008.4375000
54240.840861	714545.5000000
54240.846787	714685.2500000
54240.852714	714805.9375000
54240.858640	714601.9375000
54240.864567	714040.6250000
54240.870493	714719.3750000
54240.876419	714428.1250000
54240.882346	713295.7500000
54240.888272	713333.6250000
54240.894198	713777.3125000
54240.900125	714262.8125000
54240.906051	714405.3125000
54240.911978	713902.8750000
54240.917904	714257.0000000
54240.923830	713939.7500000
54240.929757	714050.6250000
54240.935683	713949.4375000
54240.941610	713561.1250000
54240.947536	713939.8750000
54240.953462	711874.5625000
54240.959389	712135.9375000
54240.965315	713429.5625000
54240.971242	713904.6250000
54240.977168	712091.2500000
54240.983094	704024.6875000
54240.989021	695844.6875000
54240.994947	693826.0625000
54241.000874	693342.1250000
54241.006800	692831.3750000
54241.012726	692578.1875000
54241.018653	692573.6250000
54241.024579	695346.6875000
54241.030506	695235.8125000
54241.036432	694949.5000000
54241.042358	694488.1875000
54241.048285	695082.4375000
54241.054211	695527.9375000
54241.060138	702606.4375000
54241.066064	710237.7500000
54241.071990	713088.7500000
54241.077917	712623.6250000
54241.083843	712866.7500000
54241.089769	712492.2500000
54241.095696	714438.2500000
54241.101622	713145.5000000
54241.107549	712343.5000000
54241.113475	712724.0000000
54241.119401	712628.6875000
54241.125328	712052.4375000
54241.131254	712304.0000000
54241.137181	712858.0000000
54241.143107	712855.1250000
54241.149033	712284.7500000
54241.154960	712681.2500000
54241.160886	712777.1875000
54241.166813	712602.8750000
54241.172739	712625.0625000
54241.178665	712389.1875000
54241.184592	712652.3125000
54241.190518	712971.5000000
54241.196445	712647.1875000
54241.202371	712606.6875000
54241.208297	712589.0625000
54241.214224	712605.3125000
54241.220150	712510.8750000
54241.226077	712872.2500000
54241.232003	712552.3750000
54241.237929	712874.8750000
54241.243856	712461.8125000
54241.249782	712302.6250000
54241.255709	712197.3750000
54241.261635	711927.8125000
54241.267561	712758.1875000
54241.273488	712675.3125000
54241.279414	712573.1250000
54241.285340	712806.2500000
54241.291267	713531.5000000
54241.297193	712793.7500000
54241.303120	712824.3125000
54241.309046	712682.1875000
54241.314972	712562.1875000
54241.320899	712971.6250000
54241.326825	713167.6875000
54241.332752	712448.8125000
54241.338678	713491.1250000
54241.344604	712778.8750000
54241.350531	712777.2500000
54241.356457	712273.6875000
54241.362384	713310.8125000
54241.368310	712685.6250000
54241.374236	712917.6250000
54241.380163	713499.5625000
54241.386089	712801.3125000
54241.392016	712799.2500000
54241.397942	712843.6875000
54241.403868	712711.2500000
54241.409795	712934.5625000
54241.415721	713547.6250000
54241.421647	713689.4375000
54241.427574	714383.1250000
54241.433500	713034.3125000
54241.439427	713225.1875000
54241.445353	713250.5625000
54241.451279	713140.9375000
54241.457206	713807.8125000
54241.463132	713418.0000000
54241.469059	713131.2500000
54241.474985	713646.2500000
54241.480911	713372.6250000
54241.486838	713662.4375000
54241.492764	713969.3750000
54241.498691	713440.3750000
54241.504617	714439.1250000
54241.510543	713603.3125000
54241.516470	714286.7500000
54241.522396	714286.1250000
54241.528323	714229.1875000
54241.534249	714802.6250000
54241.540175	714481.0625000
54241.546102	714297.1250000
54241.552028	714991.2500000
54241.557955	714603.0000000
54241.563881	715385.4375000
54241.569807	715091.0000000
54241.575734	715561.1875000
54241.581660	714717.6250000
54241.587586	715277.0000000
54241.593513	715493.1875000
54241.599439	715819.5625000
54241.605366	715574.4375000
54241.611292	715716.0625000
54241.617218	715335.9375000
54241.623145	715248.1875000
54241.629071	715340.6875000
54241.634998	716163.3750000
54241.640924	715732.4375000
54241.646850	716285.1250000
54241.652777	716635.3125000
54241.658703	716433.2500000
54241.664630	716332.8125000
54241.670556	716588.5625000
54241.676482	716582.3125000
54241.682409	716971.8125000
54241.688335	716922.9375000
54241.694261	717138.4375000
54241.700188	716828.6875000
54241.706114	717890.0000000
54241.712041	718038.0000000
54241.717967	717875.0625000
54241.723893	718144.8750000
54241.729820	718326.0000000
54241.735746	717699.8750000
54241.741673	717895.9375000
54241.747599	718811.1250000
54241.753525	718170.7500000
54241.759452	718877.6875000
54241.765378	718738.7500000
54241.771305	719104.3750000
54241.777231	719029.1875000
54241.783157	719191.6875000
54241.789084	718798.5625000
54241.795010	719332.3750000
54241.800937	719370.5625000
54241.806863	719893.4375000
54241.812789	719229.1250000
54241.818716	719854.5625000
54241.824642	720469.5625000
54241.830568	720039.3125000
54241.836495	720555.0000000
54241.842421	720733.0000000
54241.848348	720319.4375000
54241.854274	720910.0000000
54241.860200	721281.0625000
54241.866127	720861.5625000
54241.872053	720912.8750000
54241.877980	722502.0625000
54241.883906	722836.3750000
54241.889832	722330.8125000
54241.895759	722104.5625000
54241.901685	721719.6250000
54241.907612	722187.4375000
54241.913538	722109.1875000
54241.919464	722407.5625000
54241.925391	722527.5000000
54241.931317	722896.4375000
54241.937243	722308.3750000
54241.978728	723238.7500000
54241.984655	723484.6250000
54241.990581	723655.6250000
54241.996507	724008.3125000
54242.002434	724308.3750000
54242.008360	724010.3125000
54242.014287	724503.0000000
54242.020213	724422.8125000
54242.026139	724432.0625000
54242.032066	724535.8750000
54242.037992	725005.8750000
54242.043918	725144.8750000
54242.049845	725121.4375000
54242.055771	724746.7500000
54242.061698	725122.2500000
54242.067624	725820.9375000
54242.073550	725549.9375000
54242.079477	725559.2500000
54242.085403	725599.3125000
54242.091330	725976.0000000
54242.097256	726200.9375000
54242.103182	726220.5000000
54242.109109	725811.8750000
54242.115035	726249.4375000
54242.120962	726890.0000000
54242.126888	726451.8125000
54242.132814	726373.9375000
54242.138741	726431.6875000
54242.144667	727057.0625000
54242.150593	726588.6250000
54242.156520	727510.2500000
54242.162446	726990.6875000
54242.168373	726627.0625000
54242.174299	726749.2500000
54242.180225	727553.8750000
54242.186152	727743.8125000
54242.192078	726945.0000000
54242.198005	727864.5000000
54242.203931	727516.1250000
54242.209857	727882.5000000
54242.215784	727602.8125000
54242.221710	727920.5000000
54242.227637	728327.1875000
54242.233563	728090.5000000
54242.239489	728961.7500000
54242.245416	728551.3125000
54242.251342	728348.5625000
54242.257268	728952.3750000
54242.263195	728781.1250000
54242.269121	728584.8750000
54242.275048	729234.0000000
54242.280974	728838.8125000
54242.286900	729588.6875000
54242.292827	729224.1875000
54242.298753	729450.1250000
54242.304680	729517.5000000
54242.310606	729819.3750000
54242.316532	729894.5000000
54242.322459	729551.4375000
54242.328385	729890.5000000
54242.334311	730621.8750000
54242.340238	730025.2500000
54242.346164	730442.4375000
54242.352091	730328.5000000
54242.358017	730302.5625000
54242.363943	730579.6250000
54242.369870	730412.9375000
54242.375796	730458.4375000
54242.381723	730017.5000000
54242.387649	730977.8750000
54242.393575	730669.0000000
54242.399502	731105.9375000
54242.405428	730477.7500000
54242.411355	730963.9375000
54242.417281	730661.3750000
54242.423207	730952.4375000
54242.429134	730832.3750000
54242.435060	731078.9375000
54242.440986	731335.8750000
54242.446913	731565.8750000
54242.452839	730965.3750000
54242.458766	731318.2500000
54242.464692	731618.3125000
54242.470618	731125.8125000
54242.476545	731313.5625000
54242.482471	731445.8125000
54242.488398	731869.7500000
54242.494324	731573.5625000
54242.500250	731642.1875000
54242.506177	731967.8750000
54242.512103	731921.9375000
54242.518029	731350.7500000
54242.523956	731776.8750000
54242.529882	731663.0625000
54242.535809	731912.7500000
54242.541735	731978.5000000
54242.547661	732234.7500000
54242.553588	732261.1875000
54242.559514	731756.3125000
54242.565441	732139.0625000
54242.571367	732144.0000000
54242.577293	732132.1250000
54242.583220	731604.7500000
54242.589146	732140.4375000
54242.595072	731798.9375000
54242.600999	732120.0000000
54242.606925	732311.8750000
54242.612852	731890.3750000
54242.618778	731813.0625000
54242.624704	731740.3750000
54242.630631	732102.6250000
54242.636557	732031.6875000
54242.642484	732256.2500000
