epoch	flux
54400.619334	287795.2500000
54400.625260	287784.3750000
54400.631186	288078.2500000
54400.637113	287902.1875000
54400.643039	287753.2187500
54400.648966	288069.4062500
54400.654892	287880.9062500
54400.660819	288262.9375000
54400.666745	287933.1562500
54400.672672	287782.7187500
54400.678598	288015.7500000
54400.684524	287837.4375000
54400.690451	287973.0625000
54400.696377	287978.7812500
54400.702304	288269.8750000
54400.708230	288135.7500000
54400.714157	287916.1250000
54400.720083	288184.3750000
54400.726010	288264.7812500
54400.731936	288161.2812500
54400.737862	287971.8750000
54400.743789	288224.4687500
54400.749715	287821.6562500
54400.755642	288229.5312500
54400.761568	288630.0625000
54400.767495	288701.3437500
54400.773421	288390.4687500
54400.779348	288212.1562500
54400.785274	288493.3125000
54400.791200	288335.1250000
54400.797127	288765.3125000
54400.803053	288710.1250000
54400.808980	288549.0625000
54400.814906	288532.0312500
54400.820833	288578.4687500
54400.826759	288549.9062500
54400.832686	288764.7187500
54400.838612	288684.1250000
54400.844538	288388.8125000
54400.850465	288723.9687500
54400.856391	288490.2812500
54400.862318	288870.6875000
54400.868244	288777.9687500
54400.874171	288956.0000000
54400.880097	288853.4687500
54400.886023	288806.6562500
54400.891950	288634.9062500
54400.897876	288779.2187500
54400.903803	288751.8437500
54400.909729	289116.4375000
54400.915656	289114.5937500
54400.921582	288967.7187500
54400.927509	289213.4687500
54400.933435	288902.5312500
54400.939361	289046.8125000
54400.945288	289833.2812500
54400.951214	289190.9062500
54400.957141	289130.0625000
54400.963067	289070.7812500
54400.968994	289123.7812500
54400.974920	289169.8750000
54400.980847	289233.2812500
54400.986773	289190.4375000
54400.992699	289400.0000000
54400.998626	289300.9687500
54401.004552	289294.7187500
54401.010479	289347.5312500
54401.016405	289755.0000000
54401.022332	289444.7812500
54401.028258	289366.4375000
54401.034185	289500.7812500
54401.040111	289453.7187500
54401.046037	289154.6562500
54401.051964	289607.1562500
54401.057890	289633.5625000
54401.063817	289832.2500000
54401.069743	289628.1250000
54401.075670	289445.6250000
54401.081596	289305.4687500
54401.087523	289585.0312500
54401.093449	289430.0312500
54401.099375	289742.5625000
54401.105302	289752.1562500
