epoch	flux
54428.269453	39590.1835938
54428.275379	39560.1289062
54428.281306	39441.0937500
54428.287232	39518.2617188
54428.293158	39507.4570312
54428.299085	39572.9609375
54428.305011	39525.7578125
54428.310937	39644.8046875
54428.316864	39506.2695312
54428.322790	39659.8554688
54428.328716	39439.6406250
54428.334642	39587.7421875
54428.340569	39470.1875000
54428.346495	39499.6679688
54428.352421	39470.9140625
54428.358348	39511.0195312
54428.364274	39475.2031250
54428.370200	39652.3359375
54428.376127	39606.7656250
54428.382053	39705.4609375
54428.387979	39704.4218750
54428.393905	39811.8632812
54428.399832	39482.0468750
54428.405758	39506.0625000
54428.411684	39377.2578125
54428.417611	39328.2578125
54428.423537	39572.3203125
54428.429463	39512.2109375
54428.435390	39624.2070312
54428.441316	39392.3046875
54428.447242	39509.1132812
54428.453168	39431.6171875
54428.459095	39323.8359375
54428.465021	39335.4570312
54428.470947	39286.2070312
54428.476874	39315.1445312
54428.482800	39392.3125000
54428.488726	39238.6835938
54428.494653	39220.8359375
54428.500579	39282.1718750
54428.506505	39208.7070312
54428.512431	39445.8710938
54428.518358	39342.7617188
54428.524284	39325.4335938
54428.530210	39162.8671875
54428.536137	39044.1523438
54428.542063	39490.9765625
54428.547989	39075.6210938
54428.553915	39193.0390625
54428.559842	39100.2304688
54428.565768	39076.8867188
54428.571694	39130.3281250
54428.577621	39063.0039062
54428.583547	39114.5234375
54428.589473	39112.5937500
54428.595400	39221.0625000
54428.601326	39023.4765625
54428.607252	38924.4921875
54428.613178	39108.3085938
54428.619105	38956.1132812
54428.625031	39044.8320312
54428.630957	39080.3671875
54428.636884	39035.9101562
54428.642810	39051.3945312
54428.648736	38990.6015625
54428.654663	39186.1992188
54428.660589	38970.6015625
54428.666515	38937.2812500
54428.672441	39059.4570312
54428.678368	38905.2656250
54428.684294	38916.3281250
54428.690220	39181.1835938
54428.696147	39036.2734375
54428.702073	38888.6406250
54428.707999	38795.3554688
54428.713925	38815.7226562
54428.719852	38786.3046875
54428.725778	38862.6367188
54428.731704	38778.5195312
