epoch	flux
54238.944492	75753.0156250
54238.950419	75688.3750000
54238.956345	75625.0546875
54238.962271	75575.4062500
54238.968198	75510.0390625
54238.974124	75786.6015625
54238.980051	75665.9296875
54238.985977	75662.1953125
54238.991903	75585.5937500
54238.997830	75861.7734375
54239.003756	75831.3828125
54239.009683	75529.8750000
54239.015609	75589.5000000
54239.021536	75908.9765625
54239.027462	75760.7656250
54239.033388	75681.7968750
54239.039315	75637.7812500
54239.045241	75635.8515625
54239.051168	75867.3671875
54239.057094	75741.6093750
54239.063020	75664.7734375
54239.068947	75616.1171875
54239.074873	75680.2734375
54239.080800	75766.2890625
54239.086726	75524.1953125
54239.092652	75534.1562500
54239.098579	75423.7578125
54239.104505	75533.6015625
54239.110432	75803.3125000
54239.116358	75891.1015625
54239.122284	75746.4609375
54239.128211	75616.3359375
54239.134137	75573.6875000
54239.140064	75746.3593750
54239.145990	75725.4218750
54239.151916	75505.1640625
54239.157843	75866.2812500
54239.163769	75574.0625000
54239.169696	75658.2578125
54239.175622	75564.3046875
54239.181548	75795.0000000
54239.187475	75560.6093750
54239.193401	75672.5156250
54239.199328	75704.3437500
54239.205254	75917.9531250
54239.211180	75928.6250000
54239.217107	75619.2265625
54239.223033	75398.9375000
54239.228960	75633.3281250
54239.234886	75702.6875000
54239.240812	75758.6250000
54239.246739	75704.9921875
54239.252665	75754.0703125
54239.258592	75781.3906250
54239.264518	75992.6093750
54239.270444	75652.5390625
54239.276371	75647.6953125
54239.282297	75564.3906250
54239.288224	75732.6406250
54239.294150	75802.6875000
54239.300076	75700.5625000
54239.306003	75513.1796875
54239.311929	75783.1875000
54239.317856	75717.0468750
54239.323782	75931.1796875
54239.329708	75636.4687500
54239.335635	75791.8515625
54239.341561	75645.9687500
54239.347488	75702.3281250
54239.353414	75711.2890625
54239.359340	75635.0468750
54239.365267	75715.6718750
54239.371193	75669.5078125
54239.377120	75499.4140625
54239.383046	75632.7265625
54239.388972	75704.0546875
54239.394899	75566.7265625
54239.400825	75640.2187500
54239.406752	75648.0781250
54239.412678	75570.8671875
54239.418604	75819.8359375
54239.424531	75669.0000000
54239.430457	75763.1250000
54239.436384	75668.8984375
54239.442310	75749.7187500
54239.448236	75662.4375000
54239.454163	75716.8750000
54239.460089	75530.2031250
54239.466016	75649.2421875
54239.471942	75738.2656250
54239.477868	75479.9843750
54239.483795	75473.7812500
54239.489721	75567.2109375
54239.495648	75772.6875000
54239.501574	75446.1562500
54239.507500	75585.2734375
54239.513427	75692.6328125
54239.519353	75967.8437500
54239.525280	75418.7578125
54239.531206	75674.2187500
54239.537132	75690.0000000
54239.543059	75834.2343750
54239.548985	75574.1328125
54239.554912	75695.5859375
54239.560838	75744.1875000
54239.566764	75653.3750000
54239.572691	75926.8437500
54239.578617	75685.7656250
54239.584544	75553.8671875
54239.590470	75819.2031250
54239.596396	75664.8515625
54239.602323	75698.5625000
54239.608249	75629.1484375
54239.614175	75568.0781250
54239.620102	75828.8593750
54239.626028	75497.1093750
54239.631955	75649.5937500
54239.637881	75863.9609375
54239.643807	75535.7265625
54239.649734	75663.8593750
54239.655660	75717.4765625
54239.661587	75496.4453125
54239.667513	75570.1250000
54239.673439	75656.5468750
54239.679366	75835.8593750
54239.685292	75863.6015625
54239.691219	75512.2812500
54239.697145	75666.9843750
54239.703071	75709.9687500
54239.708998	75513.6718750
54239.714924	75586.0546875
54239.720851	75650.5078125
54239.726777	75834.6875000
54239.732703	75793.5625000
54239.738630	75878.3515625
54239.744556	75625.2031250
54239.750483	75746.5156250
54239.756409	75712.6718750
54239.762335	75552.2109375
54239.768262	75516.6875000
54239.774188	75678.5937500
54239.780115	75829.3593750
54239.786041	75649.9062500
54239.791967	75465.1171875
54239.797894	75644.5703125
54239.803820	75601.0703125
54239.809747	75914.3593750
54239.815673	75587.3671875
54239.821599	75778.8515625
54239.827526	75591.7109375
54239.833452	75557.5781250
54239.839379	75593.1093750
54239.845305	75611.3671875
54239.851231	75716.8984375
54239.857158	75643.6562500
54239.863084	75630.2031250
54239.869011	75828.8593750
54239.874937	75749.8984375
54239.880863	75890.2968750
54239.886790	75626.6796875
54239.892716	75752.4453125
54239.898643	75695.5390625
54239.904569	75755.4765625
54239.910495	75631.9062500
54239.916422	75807.3046875
54239.922348	75660.9296875
54239.928275	75701.6015625
54239.934201	75639.1406250
54239.940127	75547.2109375
54239.946054	75652.4140625
54239.951980	75633.9843750
54239.957907	75675.9375000
54239.963833	75817.0546875
54239.969759	75727.0234375
54239.975686	75581.2968750
54239.981612	75626.7109375
54239.987539	75763.1093750
54239.993465	75684.2656250
54239.999391	75812.8671875
54240.005318	75703.4765625
54240.011244	75776.8125000
54240.017171	75715.5625000
54240.023097	75856.0078125
54240.029023	75849.5625000
54240.034950	75287.5937500
54240.040876	75867.0234375
54240.046802	75704.7031250
54240.052729	75860.4062500
54240.058655	75640.3593750
54240.064582	75678.3125000
54240.070508	76021.6406250
54240.076434	75701.2968750
54240.082361	75548.3437500
54240.088287	75714.4531250
54240.094214	75521.5156250
54240.100140	75828.3046875
54240.106066	75710.3437500
54240.111993	75537.5078125
54240.117919	75719.1171875
54240.123846	75622.8750000
54240.129772	75728.0625000
54240.135698	75648.5234375
54240.141625	75609.1328125
54240.147551	75672.6718750
54240.153478	75643.5937500
54240.159404	75698.9218750
54240.165330	75741.9765625
54240.171257	75770.1015625
54240.177183	75686.0703125
54240.183110	75533.0312500
54240.189036	75691.3046875
54240.194962	75755.9921875
54240.200889	75698.7421875
54240.206815	75729.1093750
54240.212742	76029.6484375
54240.218668	75609.5703125
54240.224594	75683.1562500
54240.230521	75607.1718750
54240.236447	75628.7343750
54240.242374	75760.5312500
54240.248300	75541.0156250
54240.254226	75705.9218750
54240.260153	75924.0937500
54240.266079	75886.2500000
54240.272006	75659.6250000
54240.277932	75545.8906250
54240.283858	75690.0781250
54240.289785	75689.9843750
54240.295711	75591.9531250
54240.301637	75719.4140625
54240.307564	75672.9843750
54240.313490	75811.6796875
54240.319417	75594.6406250
54240.325343	75732.2734375
54240.331269	75726.5312500
54240.337196	75638.3281250
54240.343122	75743.1171875
54240.349049	75635.7343750
54240.354975	75779.7656250
54240.360901	75693.1250000
54240.366828	75816.4140625
54240.372754	75473.9296875
54240.378681	75721.6875000
54240.384607	75912.6953125
54240.390533	75778.5312500
54240.396460	75648.5078125
54240.402386	75745.3750000
54240.408313	75669.0078125
54240.414239	75695.3593750
54240.420165	75685.2421875
54240.426092	75531.3203125
54240.432018	75772.5625000
54240.437945	76002.0390625
54240.443871	75845.7187500
54240.449797	75799.5234375
54240.455724	75608.4843750
54240.461650	75802.5625000
54240.467577	75726.3281250
54240.473503	75700.4062500
54240.479429	75760.5000000
54240.485356	75684.7812500
54240.491282	75708.8125000
54240.497209	75738.7343750
54240.503135	75640.7343750
54240.509061	75569.3125000
54240.514988	75687.6093750
54240.520914	75789.0390625
